region,location,plot,site_id,site_year,latitude,longitude,survey_year_num,n_survival,survival_rate,median_size_cm2,disturbance_state,population_type,n_growth,positive_growth_rate
Florida Keys,Molasses Reef,ML1,Florida Keys.Molasses Reef.ML1,Florida Keys.Molasses Reef.ML1.2015,25.00958,-80.37481,2015,8,1,1265,Context-only pressure,Natural colony,8,0.625
Florida Keys,Molasses Reef,ML1,Florida Keys.Molasses Reef.ML1,Florida Keys.Molasses Reef.ML1.2016,25.00958,-80.37481,2016,8,1,702.4,Acute baseline-exclusion,Natural colony,8,0.625
Florida Keys,Molasses Reef,ML1,Florida Keys.Molasses Reef.ML1,Florida Keys.Molasses Reef.ML1.2017,25.00958,-80.37481,2017,7,0.8571428571428571,1075.2,Acute baseline-exclusion,Natural colony,6,0.6666666666666666
Florida Keys,Molasses Reef,ML1,Florida Keys.Molasses Reef.ML1,Florida Keys.Molasses Reef.ML1.2018,25.00958,-80.37481,2018,4,0.75,7293.6,Context-only pressure,Natural colony,3,0
Florida Keys,Molasses Reef,ML2,Florida Keys.Molasses Reef.ML2,Florida Keys.Molasses Reef.ML2.2005,25.009122,-80.374734,2005,17,0.9411764705882353,864,Acute baseline-exclusion,Natural colony,16,0.25
Florida Keys,Molasses Reef,ML2,Florida Keys.Molasses Reef.ML2,Florida Keys.Molasses Reef.ML2.2006,25.009122,-80.374734,2006,12,0.9166666666666666,1103.29,Acute baseline-exclusion,Natural colony,11,0.09090909090909091
Florida Keys,Molasses Reef,ML2,Florida Keys.Molasses Reef.ML2,Florida Keys.Molasses Reef.ML2.2007,25.009122,-80.374734,2007,10,0.9,2216.7,Context-only pressure,Natural colony,9,0.3333333333333333
Florida Keys,Molasses Reef,ML2,Florida Keys.Molasses Reef.ML2,Florida Keys.Molasses Reef.ML2.2008,25.009122,-80.374734,2008,9,1,3493.2,Context-only pressure,Natural colony,9,0.6666666666666666
Florida Keys,Molasses Reef,ML2,Florida Keys.Molasses Reef.ML2,Florida Keys.Molasses Reef.ML2.2009,25.009122,-80.374734,2009,9,1,2808,Acute baseline-exclusion,Natural colony,9,0.4444444444444444
Florida Keys,Molasses Reef,ML2,Florida Keys.Molasses Reef.ML2,Florida Keys.Molasses Reef.ML2.2010,25.009122,-80.374734,2010,8,1,3009.8,Acute baseline-exclusion,Natural colony,8,0.75
Florida Keys,Molasses Reef,ML2,Florida Keys.Molasses Reef.ML2,Florida Keys.Molasses Reef.ML2.2011,25.009122,-80.374734,2011,11,1,414.8,Context-only pressure,Natural colony,11,0.45454545454545453
Florida Keys,Molasses Reef,ML2,Florida Keys.Molasses Reef.ML2,Florida Keys.Molasses Reef.ML2.2012,25.009122,-80.374734,2012,12,1,228.725,Context-only pressure,Natural colony,12,0.4166666666666667
Florida Keys,Molasses Reef,ML2,Florida Keys.Molasses Reef.ML2,Florida Keys.Molasses Reef.ML2.2013,25.009122,-80.374734,2013,12,1,687.75,Context-only pressure,Natural colony,11,0.45454545454545453
Florida Keys,Molasses Reef,ML2,Florida Keys.Molasses Reef.ML2,Florida Keys.Molasses Reef.ML2.2014,25.009122,-80.374734,2014,12,1,467.90000000000003,Context-only pressure,Natural colony,12,0.5833333333333334
Florida Keys,Molasses Reef,ML2,Florida Keys.Molasses Reef.ML2,Florida Keys.Molasses Reef.ML2.2015,25.009122,-80.374734,2015,12,0.9166666666666666,253.875,Context-only pressure,Natural colony,11,0.36363636363636365
Florida Keys,Molasses Reef,ML2,Florida Keys.Molasses Reef.ML2,Florida Keys.Molasses Reef.ML2.2016,25.009122,-80.374734,2016,12,0.75,289.425,Acute baseline-exclusion,Natural colony,9,0.2222222222222222
Florida Keys,Molasses Reef,ML2,Florida Keys.Molasses Reef.ML2,Florida Keys.Molasses Reef.ML2.2017,25.009122,-80.374734,2017,12,0.5833333333333334,210,Acute baseline-exclusion,Natural colony,7,0.42857142857142855
Florida Keys,Molasses Reef,ML2,Florida Keys.Molasses Reef.ML2,Florida Keys.Molasses Reef.ML2.2018,25.009122,-80.374734,2018,9,0.4444444444444444,39.6,Context-only pressure,Natural colony,4,0
Florida Keys,Molasses Reef,ML2,Florida Keys.Molasses Reef.ML2,Florida Keys.Molasses Reef.ML2.2019,25.009122,-80.374734,2019,3,0.6666666666666666,12,Context-only pressure,Natural colony,2,0
Florida Keys,Molasses Reef,ML2,Florida Keys.Molasses Reef.ML2,Florida Keys.Molasses Reef.ML2.2022,25.009122,-80.374734,2022,2,0,10,Acute baseline-exclusion,Natural colony,NA,NA
Florida Keys,Molasses Reef,ML3,Florida Keys.Molasses Reef.ML3,Florida Keys.Molasses Reef.ML3.2005,25.010151,-80.373305,2005,11,1,7800,Acute baseline-exclusion,Natural colony,11,0.7272727272727273
Florida Keys,Molasses Reef,ML3,Florida Keys.Molasses Reef.ML3,Florida Keys.Molasses Reef.ML3.2006,25.010151,-80.373305,2006,10,1,8395.6,Acute baseline-exclusion,Natural colony,10,0.5
Florida Keys,Molasses Reef,ML3,Florida Keys.Molasses Reef.ML3,Florida Keys.Molasses Reef.ML3.2007,25.010151,-80.373305,2007,10,1,5398.25,Context-only pressure,Natural colony,10,0.8
Florida Keys,Molasses Reef,ML3,Florida Keys.Molasses Reef.ML3,Florida Keys.Molasses Reef.ML3.2008,25.010151,-80.373305,2008,10,1,5666.875,Context-only pressure,Natural colony,10,0.8
Florida Keys,Molasses Reef,ML3,Florida Keys.Molasses Reef.ML3,Florida Keys.Molasses Reef.ML3.2009,25.010151,-80.373305,2009,10,1,6795,Acute baseline-exclusion,Natural colony,10,0.8
Florida Keys,Molasses Reef,ML3,Florida Keys.Molasses Reef.ML3,Florida Keys.Molasses Reef.ML3.2010,25.010151,-80.373305,2010,10,1,8019,Acute baseline-exclusion,Natural colony,10,0.5
Florida Keys,Molasses Reef,ML3,Florida Keys.Molasses Reef.ML3,Florida Keys.Molasses Reef.ML3.2011,25.010151,-80.373305,2011,12,1,6388.2,Context-only pressure,Natural colony,12,0.5833333333333334
Florida Keys,Molasses Reef,ML3,Florida Keys.Molasses Reef.ML3,Florida Keys.Molasses Reef.ML3.2012,25.010151,-80.373305,2012,12,1,6731.1,Context-only pressure,Natural colony,12,0.75
Florida Keys,Molasses Reef,ML3,Florida Keys.Molasses Reef.ML3,Florida Keys.Molasses Reef.ML3.2013,25.010151,-80.373305,2013,12,1,6828.4,Context-only pressure,Natural colony,12,0.5
Florida Keys,Molasses Reef,ML3,Florida Keys.Molasses Reef.ML3,Florida Keys.Molasses Reef.ML3.2014,25.010151,-80.373305,2014,12,1,6298.8,Context-only pressure,Natural colony,12,0.5833333333333334
Florida Keys,Molasses Reef,ML3,Florida Keys.Molasses Reef.ML3,Florida Keys.Molasses Reef.ML3.2015,25.010151,-80.373305,2015,12,0.9166666666666666,5188.5,Context-only pressure,Natural colony,9,0.3333333333333333
Florida Keys,Molasses Reef,ML3,Florida Keys.Molasses Reef.ML3,Florida Keys.Molasses Reef.ML3.2016,25.010151,-80.373305,2016,12,0.8333333333333334,3048.65,Acute baseline-exclusion,Natural colony,10,0.3
Florida Keys,Molasses Reef,ML3,Florida Keys.Molasses Reef.ML3,Florida Keys.Molasses Reef.ML3.2017,25.010151,-80.373305,2017,12,0.8333333333333334,4121.775,Acute baseline-exclusion,Natural colony,10,0.3
Florida Keys,Molasses Reef,ML3,Florida Keys.Molasses Reef.ML3,Florida Keys.Molasses Reef.ML3.2018,25.010151,-80.373305,2018,12,0.6666666666666666,203.2,Context-only pressure,Natural colony,8,0.125
Florida Keys,Molasses Reef,ML3,Florida Keys.Molasses Reef.ML3,Florida Keys.Molasses Reef.ML3.2019,25.010151,-80.373305,2019,8,0.125,187.5,Context-only pressure,Natural colony,1,0
Florida Keys,Molasses Reef,ML3,Florida Keys.Molasses Reef.ML3,Florida Keys.Molasses Reef.ML3.2022,25.010151,-80.373305,2022,1,0,23.4,Acute baseline-exclusion,Natural colony,NA,NA
Florida Keys,Molasses Reef,NA,NA,NA,25.00984,-80.37395,2015,26,0.34615384615384615,89,Context-only pressure,Restoration fragment,717,0.8437935843793585
Florida Keys,Molasses Reef,NA,NA,NA,25.01,-80.37381,2015,27,0.4444444444444444,87.75,Context-only pressure,Restoration fragment,717,0.8437935843793585
Florida Keys,Molasses Reef,NA,NA,NA,25.01006,-80.37362,2015,28,0.5,96.1,Context-only pressure,Restoration fragment,717,0.8437935843793585
Florida Keys,Molasses Reef,NA,NA,NA,25.0106,-80.37275,2016,120,0.25,54,Acute baseline-exclusion,Restoration fragment,717,0.8437935843793585
Florida Keys,North Dry Rocks,NA,NA,NA,25.12965,-80.29367,2016,40,0.75,52.375,Acute baseline-exclusion,Restoration fragment,717,0.8437935843793585
Florida Keys,North Dry Rocks,NA,NA,NA,25.12983,-80.29369,2016,40,0.75,57.25,Acute baseline-exclusion,Restoration fragment,717,0.8437935843793585
Florida Keys,North Dry Rocks,NA,NA,NA,25.13002,-80.29386,2016,40,0.725,50.25,Acute baseline-exclusion,Restoration fragment,717,0.8437935843793585
Florida Keys,Palmata Patch,DT1,Florida Keys.Palmata Patch.DT1,Florida Keys.Palmata Patch.DT1.2011,24.62098,-82.86745,2011,52,0.8076923076923077,779.5822222222222,Context-only pressure,Natural colony,42,0.5238095238095238
Florida Keys,Palmata Patch,DT1,Florida Keys.Palmata Patch.DT1,Florida Keys.Palmata Patch.DT1.2012,24.62098,-82.86745,2012,77,0.6883116883116883,777.6,Context-only pressure,Natural colony,51,0.7450980392156863
Florida Keys,Palmata Patch,DT1,Florida Keys.Palmata Patch.DT1,Florida Keys.Palmata Patch.DT1.2013,24.62098,-82.86745,2013,55,0.9272727272727272,1184.7111111111112,Context-only pressure,Natural colony,50,0.74
Florida Keys,Palmata Patch,DT1,Florida Keys.Palmata Patch.DT1,Florida Keys.Palmata Patch.DT1.2014,24.62098,-82.86745,2014,53,0.9245283018867925,1444.95,Context-only pressure,Natural colony,49,0.32653061224489793
Florida Keys,Palmata Patch,DT1,Florida Keys.Palmata Patch.DT1,Florida Keys.Palmata Patch.DT1.2015,24.62098,-82.86745,2015,51,0.803921568627451,1315.0444444444445,Context-only pressure,Natural colony,41,0.1951219512195122
Florida Keys,Palmata Patch,DT2,Florida Keys.Palmata Patch.DT2,Florida Keys.Palmata Patch.DT2.2011,24.62098,-82.86745,2011,24,0.7916666666666666,369.6383333333334,Context-only pressure,Natural colony,19,0.5789473684210527
Florida Keys,Palmata Patch,DT2,Florida Keys.Palmata Patch.DT2,Florida Keys.Palmata Patch.DT2.2012,24.62098,-82.86745,2012,27,0.7407407407407407,367.438888888889,Context-only pressure,Natural colony,19,0.5263157894736842
Florida Keys,Palmata Patch,DT2,Florida Keys.Palmata Patch.DT2,Florida Keys.Palmata Patch.DT2.2013,24.62098,-82.86745,2013,20,0.9,612.8666666666666,Context-only pressure,Natural colony,18,0.6666666666666666
Florida Keys,Palmata Patch,DT2,Florida Keys.Palmata Patch.DT2,Florida Keys.Palmata Patch.DT2.2014,24.62098,-82.86745,2014,21,0.9523809523809523,732.168888888889,Context-only pressure,Natural colony,20,0.5
Florida Keys,Palmata Patch,DT2,Florida Keys.Palmata Patch.DT2,Florida Keys.Palmata Patch.DT2.2015,24.62098,-82.86745,2015,20,0.8,589.2627777777777,Context-only pressure,Natural colony,16,0.25
Florida Keys,Pickles Reef,NA,NA,NA,24.98577,-80.41569,2015,27,0.5925925925925926,84,Context-only pressure,Restoration fragment,717,0.8437935843793585
Florida Keys,Pickles Reef,NA,NA,NA,24.98588,-80.41554,2015,28,0.32142857142857145,92.25,Context-only pressure,Restoration fragment,717,0.8437935843793585
Florida Keys,Pickles Reef,NA,NA,NA,24.98609,-80.41514,2015,28,0.42857142857142855,90.75,Context-only pressure,Restoration fragment,717,0.8437935843793585
Florida Keys,Pickles Reef,NA,NA,NA,24.98573,-80.41569,2016,40,0.85,44,Acute baseline-exclusion,Restoration fragment,717,0.8437935843793585
Florida Keys,Pickles Reef,NA,NA,NA,24.98575,-80.41558,2016,40,0.925,53.25,Acute baseline-exclusion,Restoration fragment,717,0.8437935843793585
Florida Keys,Pickles Reef,NA,NA,NA,24.98607,-80.41506,2016,40,0.75,52.375,Acute baseline-exclusion,Restoration fragment,717,0.8437935843793585
Florida Keys,Rock Key,RK1,Florida Keys.Rock Key.RK1,Florida Keys.Rock Key.RK1.2010,24.45449,-81.85842,2010,10,1,1151.2622222222221,Acute baseline-exclusion,Natural colony,10,0.5
Florida Keys,Rock Key,RK1,Florida Keys.Rock Key.RK1,Florida Keys.Rock Key.RK1.2012,24.45449,-81.85842,2012,10,1,1670.1111111111113,Context-only pressure,Natural colony,10,0.6
Florida Keys,Rock Key,RK1,Florida Keys.Rock Key.RK1,Florida Keys.Rock Key.RK1.2013,24.45449,-81.85842,2013,11,0.9090909090909091,2038.008888888889,Context-only pressure,Natural colony,10,0.6
Florida Keys,Rock Key,RK1,Florida Keys.Rock Key.RK1,Florida Keys.Rock Key.RK1.2014,24.45449,-81.85842,2014,10,0.3,2502.25,Context-only pressure,Natural colony,3,0
Florida Keys,SMK,NA,NA,NA,24.62687,-81.10893,2019,10,0.4,13.875,Context-only pressure,Restoration fragment,717,0.8437935843793585
Florida Keys,Sand Island,SI1,Florida Keys.Sand Island.SI1,Florida Keys.Sand Island.SI1.2009,25.018314,-80.368583,2009,1,0,578,Context-only pressure,Natural colony,NA,NA
Florida Keys,Sand Island,SI1,Florida Keys.Sand Island.SI1,Florida Keys.Sand Island.SI1.2010,25.018314,-80.368583,2010,11,0.8181818181818182,1170,Acute baseline-exclusion,Natural colony,9,0.4444444444444444
Florida Keys,Sand Island,SI1,Florida Keys.Sand Island.SI1,Florida Keys.Sand Island.SI1.2011,25.018314,-80.368583,2011,10,0.8,463.55499999999995,Context-only pressure,Natural colony,8,0.625
Florida Keys,Sand Island,SI1,Florida Keys.Sand Island.SI1,Florida Keys.Sand Island.SI1.2012,25.018314,-80.368583,2012,12,1,182,Context-only pressure,Natural colony,11,0.8181818181818182
Florida Keys,Sand Island,SI1,Florida Keys.Sand Island.SI1,Florida Keys.Sand Island.SI1.2013,25.018314,-80.368583,2013,12,1,243.1,Context-only pressure,Natural colony,12,0.5
Florida Keys,Sand Island,SI1,Florida Keys.Sand Island.SI1,Florida Keys.Sand Island.SI1.2014,25.018314,-80.368583,2014,12,1,654.275,Context-only pressure,Natural colony,12,0.75
Florida Keys,Sand Island,SI1,Florida Keys.Sand Island.SI1,Florida Keys.Sand Island.SI1.2015,25.018314,-80.368583,2015,12,0.9166666666666666,1286.75,Context-only pressure,Natural colony,11,0.7272727272727273
Florida Keys,Sand Island,SI1,Florida Keys.Sand Island.SI1,Florida Keys.Sand Island.SI1.2016,25.018314,-80.368583,2016,10,1,2106,Acute baseline-exclusion,Natural colony,10,0.3
Florida Keys,Sand Island,SI1,Florida Keys.Sand Island.SI1,Florida Keys.Sand Island.SI1.2017,25.018314,-80.368583,2017,12,0.6666666666666666,1098.175,Acute baseline-exclusion,Natural colony,8,0
Florida Keys,Sand Island,SI1,Florida Keys.Sand Island.SI1,Florida Keys.Sand Island.SI1.2018,25.018314,-80.368583,2018,12,0.6666666666666666,131.5,Context-only pressure,Natural colony,7,0.2857142857142857
Florida Keys,Sand Island,SI1,Florida Keys.Sand Island.SI1,Florida Keys.Sand Island.SI1.2019,25.018314,-80.368583,2019,12,0.8333333333333334,109.65,Context-only pressure,Natural colony,10,0.4
Florida Keys,Sand Island,SI1,Florida Keys.Sand Island.SI1,Florida Keys.Sand Island.SI1.2022,25.018314,-80.368583,2022,12,0.6666666666666666,150.475,Acute baseline-exclusion,Natural colony,8,0.5
Florida Keys,Sand Island,SI1,Florida Keys.Sand Island.SI1,Florida Keys.Sand Island.SI1.2023,25.018314,-80.368583,2023,8,0.75,366,Acute baseline-exclusion,Natural colony,5,0.2
Florida Keys,Sand Island,SI2,Florida Keys.Sand Island.SI2,Florida Keys.Sand Island.SI2.2009,25.018249,-80.368447,2009,4,0,317.5,Context-only pressure,Natural colony,NA,NA
Florida Keys,Sand Island,SI2,Florida Keys.Sand Island.SI2,Florida Keys.Sand Island.SI2.2010,25.018249,-80.368447,2010,8,1,2766.8,Acute baseline-exclusion,Natural colony,8,0.5
Florida Keys,Sand Island,SI2,Florida Keys.Sand Island.SI2,Florida Keys.Sand Island.SI2.2011,25.018249,-80.368447,2011,12,0.8333333333333334,2777.46,Context-only pressure,Natural colony,10,0.5
Florida Keys,Sand Island,SI2,Florida Keys.Sand Island.SI2,Florida Keys.Sand Island.SI2.2012,25.018249,-80.368447,2012,12,0.9166666666666666,5003.55,Context-only pressure,Natural colony,11,0.9090909090909091
Florida Keys,Sand Island,SI2,Florida Keys.Sand Island.SI2,Florida Keys.Sand Island.SI2.2013,25.018249,-80.368447,2013,12,1,5961.4,Context-only pressure,Natural colony,12,0.8333333333333334
Florida Keys,Sand Island,SI2,Florida Keys.Sand Island.SI2,Florida Keys.Sand Island.SI2.2014,25.018249,-80.368447,2014,12,0.9166666666666666,5130,Context-only pressure,Natural colony,11,0.9090909090909091
Florida Keys,Sand Island,SI2,Florida Keys.Sand Island.SI2,Florida Keys.Sand Island.SI2.2015,25.018249,-80.368447,2015,12,1,6407.25,Context-only pressure,Natural colony,12,0.4166666666666667
Florida Keys,Sand Island,SI2,Florida Keys.Sand Island.SI2,Florida Keys.Sand Island.SI2.2016,25.018249,-80.368447,2016,12,1,6558.75,Acute baseline-exclusion,Natural colony,12,0.25
Florida Keys,Sand Island,SI2,Florida Keys.Sand Island.SI2,Florida Keys.Sand Island.SI2.2017,25.018249,-80.368447,2017,12,0.8333333333333334,6528.9,Acute baseline-exclusion,Natural colony,10,0.7
Florida Keys,Sand Island,SI2,Florida Keys.Sand Island.SI2,Florida Keys.Sand Island.SI2.2018,25.018249,-80.368447,2018,12,0.9166666666666666,8994,Context-only pressure,Natural colony,11,0.18181818181818182
Florida Keys,Sand Island,SI2,Florida Keys.Sand Island.SI2,Florida Keys.Sand Island.SI2.2019,25.018249,-80.368447,2019,12,1,5516.25,Context-only pressure,Natural colony,12,0.6666666666666666
Florida Keys,Sand Island,SI2,Florida Keys.Sand Island.SI2,Florida Keys.Sand Island.SI2.2022,25.018249,-80.368447,2022,12,0.9166666666666666,5945.75,Acute baseline-exclusion,Natural colony,11,0.45454545454545453
Florida Keys,Sand Island,SI2,Florida Keys.Sand Island.SI2,Florida Keys.Sand Island.SI2.2023,25.018249,-80.368447,2023,11,1,6917.4,Acute baseline-exclusion,Natural colony,11,0.09090909090909091
Florida Keys,Sand Island,SI3,Florida Keys.Sand Island.SI3,Florida Keys.Sand Island.SI3.2010,25.018128,-80.368348,2010,11,0.8181818181818182,117,Acute baseline-exclusion,Natural colony,10,0.7
Florida Keys,Sand Island,SI3,Florida Keys.Sand Island.SI3,Florida Keys.Sand Island.SI3.2011,25.018128,-80.368348,2011,10,0.9,166.23000000000002,Context-only pressure,Natural colony,9,0.3333333333333333
Florida Keys,Sand Island,SI3,Florida Keys.Sand Island.SI3,Florida Keys.Sand Island.SI3.2012,25.018128,-80.368348,2012,10,0.9,109.9,Context-only pressure,Natural colony,9,0.6666666666666666
Florida Keys,Sand Island,SI3,Florida Keys.Sand Island.SI3,Florida Keys.Sand Island.SI3.2013,25.018128,-80.368348,2013,9,1,99,Context-only pressure,Natural colony,9,0.5555555555555556
Florida Keys,Sand Island,SI3,Florida Keys.Sand Island.SI3,Florida Keys.Sand Island.SI3.2014,25.018128,-80.368348,2014,9,1,120,Context-only pressure,Natural colony,9,0.7777777777777778
Florida Keys,Sand Island,SI3,Florida Keys.Sand Island.SI3,Florida Keys.Sand Island.SI3.2015,25.018128,-80.368348,2015,9,0.7777777777777778,238,Context-only pressure,Natural colony,7,0.2857142857142857
Florida Keys,Sand Island,SI3,Florida Keys.Sand Island.SI3,Florida Keys.Sand Island.SI3.2016,25.018128,-80.368348,2016,6,0.3333333333333333,69.375,Context-only pressure,Natural colony,2,0
Florida Keys,Sand Island,SI3,Florida Keys.Sand Island.SI3,Florida Keys.Sand Island.SI3.2017,25.018128,-80.368348,2017,2,1,2494.575,Acute baseline-exclusion,Natural colony,2,0
Florida Keys,Sand Island,SI3,Florida Keys.Sand Island.SI3,Florida Keys.Sand Island.SI3.2018,25.018128,-80.368348,2018,1,0,1820.4,Context-only pressure,Natural colony,NA,NA
Florida Keys,Sand Island,SI3,Florida Keys.Sand Island.SI3,Florida Keys.Sand Island.SI3.2019,25.018128,-80.368348,2019,7,1,285.12,Context-only pressure,Natural colony,7,0.5714285714285714
Florida Keys,Sand Island,SI3,Florida Keys.Sand Island.SI3,Florida Keys.Sand Island.SI3.2022,25.018128,-80.368348,2022,7,0.8571428571428571,309.4,Acute baseline-exclusion,Natural colony,6,0.6666666666666666
Florida Keys,Sand Island,SI3,Florida Keys.Sand Island.SI3,Florida Keys.Sand Island.SI3.2023,25.018128,-80.368348,2023,6,0.8333333333333334,163,Acute baseline-exclusion,Natural colony,4,0.25
Florida Keys,Sand Key,SK1,Florida Keys.Sand Key.SK1,Florida Keys.Sand Key.SK1.2010,24.45244,-81.87706,2010,22,0.4090909090909091,253.305,Acute baseline-exclusion,Natural colony,9,0.3333333333333333
Florida Keys,Sand Key,SK1,Florida Keys.Sand Key.SK1,Florida Keys.Sand Key.SK1.2012,24.45244,-81.87706,2012,12,0.9166666666666666,105.9961111111111,Context-only pressure,Natural colony,7,0.5714285714285714
Florida Keys,Sand Key,SK1,Florida Keys.Sand Key.SK1,Florida Keys.Sand Key.SK1.2013,24.45244,-81.87706,2013,10,0.9,99.01111111111112,Context-only pressure,Natural colony,7,0.5714285714285714
Florida Keys,Sand Key,SK1,Florida Keys.Sand Key.SK1,Florida Keys.Sand Key.SK1.2014,24.45244,-81.87706,2014,9,0.1111111111111111,92.50999999999996,Context-only pressure,Natural colony,1,0
Florida Keys,Sand Key,SK2,Florida Keys.Sand Key.SK2,Florida Keys.Sand Key.SK2.2010,24.45244,-81.87706,2010,33,0.8181818181818182,1064.7777777777778,Acute baseline-exclusion,Natural colony,27,0.3333333333333333
Florida Keys,Sand Key,SK2,Florida Keys.Sand Key.SK2,Florida Keys.Sand Key.SK2.2012,24.45244,-81.87706,2012,28,1,879.7538888888889,Context-only pressure,Natural colony,26,0.46153846153846156
Florida Keys,Sand Key,SK2,Florida Keys.Sand Key.SK2,Florida Keys.Sand Key.SK2.2013,24.45244,-81.87706,2013,28,0.9642857142857143,1166.4677777777779,Context-only pressure,Natural colony,27,0.3333333333333333
Florida Keys,Sand Key,SK2,Florida Keys.Sand Key.SK2,Florida Keys.Sand Key.SK2.2014,24.45244,-81.87706,2014,27,0.037037037037037035,890.0277777777777,Context-only pressure,Natural colony,1,0
Florida Keys,Sombrero Reef,SR1,Florida Keys.Sombrero Reef.SR1,Florida Keys.Sombrero Reef.SR1.2010,24.62592,-81.11045,2010,11,0.9090909090909091,5302.3677777777775,Acute baseline-exclusion,Natural colony,10,0.7
Florida Keys,Sombrero Reef,SR1,Florida Keys.Sombrero Reef.SR1,Florida Keys.Sombrero Reef.SR1.2012,24.62592,-81.11045,2012,12,1,3721.4544444444455,Context-only pressure,Natural colony,11,1
Florida Keys,Sombrero Reef,SR1,Florida Keys.Sombrero Reef.SR1,Florida Keys.Sombrero Reef.SR1.2013,24.62592,-81.11045,2013,13,1,3728.68,Context-only pressure,Natural colony,13,0.6923076923076923
Florida Keys,Sombrero Reef,SR1,Florida Keys.Sombrero Reef.SR1,Florida Keys.Sombrero Reef.SR1.2014,24.62592,-81.11045,2014,13,0.9230769230769231,4804.910000000001,Context-only pressure,Natural colony,12,0.75
Florida Keys,Sombrero Reef,SR2,Florida Keys.Sombrero Reef.SR2,Florida Keys.Sombrero Reef.SR2.2010,24.62592,-81.11045,2010,6,1,728.2772222222222,Acute baseline-exclusion,Natural colony,6,0.6666666666666666
Florida Keys,Sombrero Reef,SR2,Florida Keys.Sombrero Reef.SR2,Florida Keys.Sombrero Reef.SR2.2012,24.62592,-81.11045,2012,6,0.8333333333333334,773.5711111111111,Context-only pressure,Natural colony,NA,NA
Florida Keys,Sombrero Reef,SR2,Florida Keys.Sombrero Reef.SR2,Florida Keys.Sombrero Reef.SR2.2013,24.62592,-81.11045,2013,5,0.8,2073.68,Context-only pressure,Natural colony,4,0.5
Florida Keys,Sombrero Reef,SR2,Florida Keys.Sombrero Reef.SR2,Florida Keys.Sombrero Reef.SR2.2014,24.62592,-81.11045,2014,4,1,3072.885,Context-only pressure,Natural colony,4,0.75
Florida Keys,Sombrero Reef,SR3,Florida Keys.Sombrero Reef.SR3,Florida Keys.Sombrero Reef.SR3.2011,24.62592,-81.11045,2011,5,1,2273.1855555555553,Context-only pressure,Natural colony,5,0.4
Florida Keys,Sombrero Reef,SR3,Florida Keys.Sombrero Reef.SR3,Florida Keys.Sombrero Reef.SR3.2012,24.62592,-81.11045,2012,5,1,963.4277777777778,Context-only pressure,Natural colony,NA,NA
Florida Keys,Sombrero Reef,SR3,Florida Keys.Sombrero Reef.SR3,Florida Keys.Sombrero Reef.SR3.2013,24.62592,-81.11045,2013,5,0.6,1456.0444444444447,Context-only pressure,Natural colony,3,0.6666666666666666
Florida Keys,Sombrero Reef,SR3,Florida Keys.Sombrero Reef.SR3,Florida Keys.Sombrero Reef.SR3.2014,24.62592,-81.11045,2014,3,1,3173.644444444444,Context-only pressure,Natural colony,3,0
Florida Keys,Turtle Rocks,TR1,Florida Keys.Turtle Rocks.TR1,Florida Keys.Turtle Rocks.TR1.2010,25.28067,-80.20888,2010,11,0.9090909090909091,1181.25,Acute baseline-exclusion,Natural colony,10,0.4
Florida Keys,Turtle Rocks,TR1,Florida Keys.Turtle Rocks.TR1,Florida Keys.Turtle Rocks.TR1.2011,25.28067,-80.20888,2011,12,1,4043.25,Context-only pressure,Natural colony,12,0.5833333333333334
Florida Keys,Turtle Rocks,TR1,Florida Keys.Turtle Rocks.TR1,Florida Keys.Turtle Rocks.TR1.2013,25.28067,-80.20888,2013,12,0.3333333333333333,3255,Context-only pressure,Natural colony,4,0.25
Florida Keys,Turtle Rocks,TR1,Florida Keys.Turtle Rocks.TR1,Florida Keys.Turtle Rocks.TR1.2014,25.28067,-80.20888,2014,12,0.8333333333333334,621.3,Context-only pressure,Natural colony,10,0.8
Florida Keys,Turtle Rocks,TR1,Florida Keys.Turtle Rocks.TR1,Florida Keys.Turtle Rocks.TR1.2015,25.28067,-80.20888,2015,12,0.8333333333333334,935,Context-only pressure,Natural colony,10,0.3
Florida Keys,Turtle Rocks,TR2,Florida Keys.Turtle Rocks.TR2,Florida Keys.Turtle Rocks.TR2.2010,25.28072,-80.20907,2010,12,0.8333333333333334,196.01999999999998,Acute baseline-exclusion,Natural colony,9,1
Florida Keys,Turtle Rocks,TR2,Florida Keys.Turtle Rocks.TR2,Florida Keys.Turtle Rocks.TR2.2011,25.28072,-80.20907,2011,12,0.8333333333333334,497,Context-only pressure,Natural colony,10,1
Florida Keys,Turtle Rocks,TR2,Florida Keys.Turtle Rocks.TR2,Florida Keys.Turtle Rocks.TR2.2013,25.28072,-80.20907,2013,3,1,1087.8,Context-only pressure,Natural colony,3,1
Florida Keys,Turtle Rocks,TR2,Florida Keys.Turtle Rocks.TR2,Florida Keys.Turtle Rocks.TR2.2014,25.28072,-80.20907,2014,11,1,744.8,Context-only pressure,Natural colony,10,0.9
Florida Keys,Turtle Rocks,TR2,Florida Keys.Turtle Rocks.TR2,Florida Keys.Turtle Rocks.TR2.2015,25.28072,-80.20907,2015,11,1,1160,Context-only pressure,Natural colony,11,0.45454545454545453
Florida Keys,Turtle Rocks,TR3,Florida Keys.Turtle Rocks.TR3,Florida Keys.Turtle Rocks.TR3.2010,25.28078,-80.20882,2010,10,1,669,Acute baseline-exclusion,Natural colony,10,0.9
